run_id,symbol,raw_rows,start_time,end_time,zero_volume_fraction,time_gap_boundaries,zero_volume_boundaries,price_jump_boundaries,segment_count,status,reason,aggregated_15m_rows,partial_15m_windows
d9359462bfef4dd786c4c4dfdd6a05cb,PL_IDX,13815,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0010133912414042707,805,24,12,831,INCLUDED,,4590,37
d9359462bfef4dd786c4c4dfdd6a05cb,PP-F_IDX,12811,2025-10-30T21:05:00,2026-08-13T15:00:00,0.036843337756615406,938,815,10,1705,INCLUDED,,3791,1166
d9359462bfef4dd786c4c4dfdd6a05cb,PP_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,10,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,PR_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0002894774931249095,802,7,7,810,INCLUDED,,4603,9
d9359462bfef4dd786c4c4dfdd6a05cb,PS_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.00033003300330033004,605,6,7,613,INCLUDED,,3026,8
d9359462bfef4dd786c4c4dfdd6a05cb,PT_IDX,7695,2025-11-28T09:05:00,2026-08-12T15:00:00,0.0002599090318388564,512,4,48,522,INCLUDED,,2560,10
d9359462bfef4dd786c4c4dfdd6a05cb,PX_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,12,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,P_IDX,13977,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,812,0,4,813,INCLUDED,,4659,0
d9359462bfef4dd786c4c4dfdd6a05cb,RB_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.00034291872826140203,1185,14,0,1193,INCLUDED,,6394,851
d9359462bfef4dd786c4c4dfdd6a05cb,RM_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,0,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,RR_IDX,13162,2025-10-16T21:05:00,2026-08-13T15:00:00,0.08213037532289925,1220,1811,0,3002,INCLUDED,,3340,2584
d9359462bfef4dd786c4c4dfdd6a05cb,RS_IDX,7695,2025-10-16T09:05:00,2026-08-11T15:00:00,0.6361273554256011,512,6041,4,6170,EXCLUDED,ZERO_VOLUME_FRACTION,0,0
d9359462bfef4dd786c4c4dfdd6a05cb,RU_IDX,13977,2025-10-16T21:05:00,2026-08-13T23:00:00,0.00035773055734420833,812,10,1,818,INCLUDED,,4654,10
d9359462bfef4dd786c4c4dfdd6a05cb,SA_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,93,1204,INCLUDED,,6384,871
d9359462bfef4dd786c4c4dfdd6a05cb,SC_IDX,28268,2025-10-16T21:05:00,2026-08-13T23:15:00,3.537568982595161e-05,931,2,175,999,INCLUDED,,9141,545
d9359462bfef4dd786c4c4dfdd6a05cb,SF_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,1,606,INCLUDED,,3030,0
d9359462bfef4dd786c4c4dfdd6a05cb,SH_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,4,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,SI_IDX,9135,2025-10-16T09:05:00,2026-08-13T15:00:00,0.0,608,0,0,609,INCLUDED,,3045,0
d9359462bfef4dd786c4c4dfdd6a05cb,SM_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,0,606,INCLUDED,,3030,0
d9359462bfef4dd786c4c4dfdd6a05cb,SN_IDX,25356,2025-10-16T21:05:00,2026-08-13T23:15:00,0.0,1022,0,48,1030,INCLUDED,,8120,642
d9359462bfef4dd786c4c4dfdd6a05cb,SP_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,0,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,SR_IDX,13977,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,812,0,0,813,INCLUDED,,4659,0
d9359462bfef4dd786c4c4dfdd6a05cb,SS_IDX,18546,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,0,803,INCLUDED,,6182,0
d9359462bfef4dd786c4c4dfdd6a05cb,TA_IDX,20413,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,1185,0,116,1206,INCLUDED,,6381,877
d9359462bfef4dd786c4c4dfdd6a05cb,TF_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,403,0,0,404,INCLUDED,,3434,0
d9359462bfef4dd786c4c4dfdd6a05cb,TL_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,403,0,0,404,INCLUDED,,3434,0
d9359462bfef4dd786c4c4dfdd6a05cb,TS_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,403,0,0,404,INCLUDED,,3434,0
d9359462bfef4dd786c4c4dfdd6a05cb,T_IDX,10302,2025-10-16T09:35:00,2026-08-12T15:15:00,0.0,403,0,0,404,INCLUDED,,3434,0
d9359462bfef4dd786c4c4dfdd6a05cb,UR_IDX,9090,2025-10-16T09:05:00,2026-08-12T15:00:00,0.0,605,0,3,606,INCLUDED,,3030,0
d9359462bfef4dd786c4c4dfdd6a05cb,V-F_IDX,12966,2025-10-30T21:05:00,2026-08-13T15:00:00,0.018124325158105817,874,417,4,1268,INCLUDED,,4058,627
d9359462bfef4dd786c4c4dfdd6a05cb,V_IDX,13818,2025-10-16T21:05:00,2026-08-13T15:00:00,0.0,802,0,3,803,INCLUDED,,4606,0
d9359462bfef4dd786c4c4dfdd6a05cb,WR_IDX,9045,2025-10-16T09:05:00,2026-08-12T15:00:00,0.5409618573797679,602,6512,0,6707,EXCLUDED,ZERO_VOLUME_FRACTION,0,0
d9359462bfef4dd786c4c4dfdd6a05cb,Y_IDX,13977,2025-10-16T21:05:00,2026-08-13T23:00:00,0.0,812,0,1,813,INCLUDED,,4659,0
d9359462bfef4dd786c4c4dfdd6a05cb,ZN_IDX,18665,2025-10-16T21:05:00,2026-08-13T23:15:00,0.00021430484864720065,811,8,0,816,INCLUDED,,6217,10
