symbol,track,entry_time,exit_time,side,lots,entry_price,exit_price,entry_fee,exit_fee,slippage_cost,gross_pnl,net_pnl,exit_reason,holding_bars,regime
TA_IDX,real,2025-09-23 22:15:00,2025-09-23 22:45:00,SHORT,29,4582.0,4588.4,33.219500000000004,33.2659,580.0,-927.9999999999472,-994.4853999999473,take_profit_sma5,2,REAL_HISTORY
TA_IDX,real,2025-10-22 11:00:00,2025-10-22 14:00:00,SHORT,32,4464.0,4482.0,35.712,35.856,640.0,-2880.0,-2951.568,take_profit_sma5,4,REAL_HISTORY
TA_IDX,real,2025-11-28 09:30:00,2025-11-28 09:45:00,SHORT,34,4652.0,4654.0,39.542,39.559000000000005,680.0,-340.0,-419.10100000000006,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2025-12-03 22:30:00,2025-12-03 22:45:00,LONG,30,4716.0,4715.2,35.370000000000005,35.364000000000004,600.0,-120.00000000002728,-190.7340000000273,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2025-12-05 22:30:00,2025-12-05 22:30:00,LONG,38,4668.0,4669.6,44.346000000000004,44.361200000000004,760.0,304.0000000000691,215.29280000006912,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2025-12-22 09:00:00,2025-12-22 09:00:00,SHORT,17,4990.0,4970.0,21.2075,21.122500000000002,340.0,1700.0,1657.67,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2025-12-23 09:30:00,2025-12-23 09:45:00,LONG,14,5034.0,5033.2,17.619,17.6162,280.0,-56.00000000001273,-91.23520000001272,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2025-12-24 21:45:00,2025-12-24 21:45:00,LONG,15,5084.0,5086.4,19.065,19.074,300.0,179.99999999997272,141.8609999999727,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2025-12-31 14:00:00,2025-12-31 14:00:00,LONG,19,5116.0,5121.2,24.301000000000002,24.3257,380.0,493.9999999999827,445.37329999998275,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-01-06 22:00:00,2026-01-06 22:00:00,SHORT,18,5182.0,5180.4,23.319000000000003,23.3118,360.0,144.00000000003274,97.36920000003273,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-01-27 10:30:00,2026-01-27 11:00:00,LONG,11,5254.0,5248.0,14.448500000000001,14.432,220.0,-330.0,-358.88050000000004,take_profit_sma5,2,REAL_HISTORY
TA_IDX,real,2026-02-25 22:45:00,2026-02-25 22:45:00,LONG,24,5290.0,5297.2,31.740000000000002,31.7832,480.0,863.9999999999782,800.4767999999782,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-03-02 14:00:00,2026-03-02 21:00:00,SHORT,8,5464.0,5538.4,10.928,11.0768,160.0,-2975.9999999999854,-2998.004799999985,take_profit_sma5,4,REAL_HISTORY
TA_IDX,real,2026-03-04 21:30:00,2026-03-04 22:00:00,LONG,9,5610.0,5610.0,12.6225,12.6225,180.0,0.0,-25.245,take_profit_sma5,2,REAL_HISTORY
TA_IDX,real,2026-03-16 22:15:00,2026-03-16 22:15:00,LONG,4,6732.0,6775.6,6.732,6.775600000000001,80.0,872.0000000000073,858.4924000000073,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-03-18 14:00:00,2026-03-18 14:00:00,LONG,4,6738.0,6760.8,6.738,6.760800000000001,80.0,456.00000000000364,442.5012000000036,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-03-23 14:30:00,2026-03-23 14:30:00,SHORT,4,7218.0,7200.4,7.218,7.2004,80.0,352.0000000000073,337.58160000000726,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-03-31 13:30:00,2026-03-31 13:30:00,LONG,5,6642.0,6645.2,8.3025,8.3065,100.0,79.99999999999545,63.39099999999546,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-04-02 14:00:00,2026-04-02 14:15:00,SHORT,5,6918.0,6892.4,8.6475,8.6155,100.0,640.0000000000091,622.7370000000091,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-04-02 21:30:00,2026-04-02 21:30:00,SHORT,5,6924.0,6902.0,8.655000000000001,8.627500000000001,100.0,550.0,532.7175,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-04-09 09:45:00,2026-04-09 09:45:00,SHORT,8,6554.0,6506.8,13.108,13.0136,160.0,1887.9999999999927,1861.8783999999928,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-04-16 09:30:00,2026-04-16 09:30:00,LONG,9,6354.0,6370.8,14.2965,14.3343,180.0,756.0000000000082,727.3692000000082,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-04-21 21:00:00,2026-04-21 21:00:00,SHORT,11,6338.0,6304.4,17.4295,17.3371,220.0,1848.00000000002,1813.23340000002,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-05-07 21:00:00,2026-05-07 22:15:00,LONG,12,6406.0,6361.6,19.218,19.0848,240.0,-2663.999999999978,-2702.302799999978,take_profit_sma5,5,REAL_HISTORY
TA_IDX,real,2026-05-13 11:15:00,2026-05-13 13:30:00,LONG,15,6370.0,6369.6,23.887500000000003,23.886000000000003,300.0,-29.999999999972715,-77.77349999997273,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-05-18 11:00:00,2026-05-18 11:15:00,SHORT,13,6528.0,6518.0,21.216,21.183500000000002,260.0,650.0,607.6005,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-05-28 09:15:00,2026-05-28 09:15:00,SHORT,9,6168.0,6168.0,13.878,13.878,180.0,-0.0,-27.756,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-05-28 22:30:00,2026-05-28 22:30:00,LONG,13,6128.0,6143.6,19.916,19.9667,260.0,1014.0000000000236,974.1173000000236,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-06-01 14:15:00,2026-06-01 14:15:00,SHORT,13,6196.0,6195.2,20.137,20.1344,260.0,52.00000000001182,11.728600000011824,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-06-04 22:15:00,2026-06-04 22:15:00,LONG,15,6176.0,6180.4,23.16,23.1765,300.0,329.9999999999727,283.6634999999727,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-06-05 10:00:00,2026-06-05 10:45:00,SHORT,14,6240.0,6312.357142857143,21.84,22.093250000000005,280.0,-5065.000000000018,-5108.933250000018,stop,2,REAL_HISTORY
TA_IDX,real,2026-06-17 11:00:00,2026-06-17 11:00:00,SHORT,15,5792.0,5782.8,21.720000000000002,21.6855,300.0,689.9999999999864,646.5944999999863,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-06-17 14:15:00,2026-06-17 14:30:00,SHORT,13,5798.0,5790.4,18.843500000000002,18.8188,260.0,494.00000000002365,456.33770000002363,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-06-26 21:45:00,2026-06-26 21:45:00,SHORT,15,5460.0,5463.2,20.475,20.487000000000002,300.0,-239.99999999998636,-280.9619999999864,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-07-02 13:30:00,2026-07-02 13:30:00,LONG,10,5334.0,5331.6,13.335,13.329,200.0,-119.99999999998181,-146.66399999998183,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-07-03 10:00:00,2026-07-03 10:30:00,SHORT,12,5428.0,5427.6,16.284000000000002,16.2828,240.0,23.999999999978172,-8.566800000021832,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-07-06 22:45:00,2026-07-06 22:45:00,SHORT,15,5540.0,5532.4,20.775000000000002,20.7465,300.0,570.0000000000273,528.4785000000273,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-07-08 09:30:00,2026-07-08 10:30:00,SHORT,12,5604.0,5635.2,16.812,16.9056,240.0,-1871.999999999989,-1905.717599999989,take_profit_sma5,3,REAL_HISTORY
TA_IDX,real,2026-07-08 22:45:00,2026-07-09 09:00:00,SHORT,13,5738.0,5728.0,18.648500000000002,18.616,260.0,650.0,612.7355,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-07-09 14:45:00,2026-07-09 14:45:00,LONG,12,5640.0,5638.4,16.92,16.915200000000002,240.0,-96.00000000002183,-129.83520000002184,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-07-10 22:00:00,2026-07-10 22:00:00,LONG,15,5556.0,5558.4,20.835,20.844,300.0,179.99999999997272,138.3209999999727,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-07-14 09:45:00,2026-07-14 10:00:00,SHORT,7,5836.0,5822.0,10.213000000000001,10.188500000000001,140.0,490.0,469.5985,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-07-21 21:30:00,2026-07-21 21:45:00,SHORT,12,5858.0,5846.8,17.574,17.5404,240.0,671.9999999999891,636.8855999999892,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-07-24 14:00:00,2026-07-24 21:00:00,LONG,11,5924.0,5806.0,16.291,15.9665,220.0,-6490.0,-6522.257500000001,stop,4,REAL_HISTORY
TA_IDX,real,2026-08-06 21:30:00,2026-08-06 21:45:00,SHORT,15,5758.0,5736.0,21.5925,21.51,300.0,1650.0,1606.8975,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-08-06 22:45:00,2026-08-07 09:15:00,SHORT,15,5754.0,5764.0,21.5775,21.615000000000002,300.0,-750.0,-793.1925,take_profit_sma5,2,REAL_HISTORY
TA_IDX,real,2026-08-13 21:30:00,2026-08-13 21:45:00,LONG,12,5682.0,5700.0,17.046,17.1,240.0,1080.0,1045.854,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-08-13 22:15:00,2026-08-13 22:15:00,LONG,12,5678.0,5681.2,17.034000000000002,17.0436,240.0,191.9999999999891,157.9223999999891,take_profit_sma5,0,REAL_HISTORY
TA_IDX,real,2026-08-14 14:45:00,2026-08-14 21:00:00,SHORT,12,5836.0,5824.0,17.508,17.472,240.0,720.0,685.02,take_profit_sma5,1,REAL_HISTORY
TA_IDX,real,2026-08-20 21:30:00,2026-08-20 21:45:00,SHORT,13,5754.0,5748.0,18.7005,18.681,260.0,390.0,352.61850000000004,take_profit_sma5,1,REAL_HISTORY
TA_IDX,synthetic,2015-01-05 01:15:00,2015-01-05 01:30:00,LONG,8,5118.0,5116.0,10.236,10.232000000000001,160.0,-80.0,-100.468,take_profit_sma5,1,BULL_TREND
TA_IDX,synthetic,2015-01-06 10:00:00,2015-01-06 10:00:00,LONG,9,4772.0,4789.2,10.737,10.7757,180.0,773.9999999999918,752.4872999999918,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-07 03:30:00,2015-01-07 03:30:00,SHORT,11,5018.0,5011.6,13.7995,13.7819,220.0,351.99999999998,324.41859999997996,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-08 23:00:00,2015-01-08 23:00:00,LONG,10,4642.0,4655.6,11.605,11.639000000000001,200.0,680.0000000000182,656.7560000000182,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-10 02:00:00,2015-01-10 02:00:00,SHORT,9,5078.0,5075.2,11.425500000000001,11.4192,180.0,126.00000000000819,103.15530000000818,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-12 11:30:00,2015-01-12 12:00:00,LONG,8,5510.0,5507.6,11.020000000000001,11.0152,160.0,-95.99999999998545,-118.03519999998545,take_profit_sma5,2,BULL_TREND
TA_IDX,synthetic,2015-01-12 13:30:00,2015-01-12 13:30:00,LONG,7,5488.0,5502.8,9.604000000000001,9.629900000000001,140.0,518.0000000000064,498.76610000000636,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-13 15:45:00,2015-01-13 16:00:00,LONG,9,5472.0,5474.0,12.312000000000001,12.316500000000001,180.0,90.0,65.3715,take_profit_sma5,1,BULL_TREND
TA_IDX,synthetic,2015-01-13 17:45:00,2015-01-13 17:45:00,LONG,9,5468.0,5476.0,12.303,12.321,180.0,360.0,335.376,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-14 01:15:00,2015-01-14 01:15:00,SHORT,9,5576.0,5559.2,12.546000000000001,12.5082,180.0,756.0000000000082,730.9458000000081,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-15 00:30:00,2015-01-15 00:30:00,LONG,9,5378.0,5392.8,12.1005,12.1338,180.0,666.0000000000082,641.7657000000082,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-16 08:30:00,2015-01-16 08:30:00,SHORT,9,5370.0,5367.6,12.082500000000001,12.0771,180.0,107.99999999998363,83.84039999998363,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-17 15:45:00,2015-01-17 15:45:00,SHORT,8,5810.0,5784.4,11.620000000000001,11.568800000000001,160.0,1024.0000000000146,1000.8112000000145,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-22 17:30:00,2015-01-22 17:45:00,LONG,8,5514.0,5513.2,11.028,11.0264,160.0,-32.000000000007276,-54.05440000000728,take_profit_sma5,1,BULL_TREND
TA_IDX,synthetic,2015-01-23 03:15:00,2015-01-23 03:15:00,SHORT,8,5614.0,5603.6,11.228,11.2072,160.0,415.99999999998545,393.56479999998544,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-25 02:45:00,2015-01-25 02:45:00,LONG,8,6164.0,6173.2,12.328000000000001,12.346400000000001,160.0,367.9999999999927,343.32559999999273,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-01-26 02:30:00,2015-01-26 02:30:00,SHORT,8,5948.0,5930.4,11.896,11.860800000000001,160.0,704.0000000000146,680.2432000000146,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-01 05:45:00,2015-02-01 06:00:00,LONG,7,5522.0,5537.2,9.6635,9.690100000000001,140.0,531.9999999999936,512.6463999999936,take_profit_sma5,1,BULL_TREND
TA_IDX,synthetic,2015-02-03 19:45:00,2015-02-03 20:15:00,SHORT,7,5882.0,5881.2,10.2935,10.292100000000001,140.0,28.000000000006366,7.4144000000063635,take_profit_sma5,2,BULL_TREND
TA_IDX,synthetic,2015-02-05 03:45:00,2015-02-05 03:45:00,LONG,8,5418.0,5436.0,10.836,10.872,160.0,720.0,698.292,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-07 23:30:00,2015-02-07 23:30:00,LONG,9,5326.0,5326.0,11.983500000000001,11.983500000000001,180.0,0.0,-23.967000000000002,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-08 06:00:00,2015-02-08 06:15:00,SHORT,9,5278.0,5274.8,11.8755,11.868300000000001,180.0,143.99999999999181,120.25619999999182,take_profit_sma5,1,BULL_TREND
TA_IDX,synthetic,2015-02-10 20:00:00,2015-02-10 20:00:00,LONG,10,5516.0,5525.2,13.790000000000001,13.813,200.0,459.9999999999909,432.3969999999909,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-11 12:15:00,2015-02-11 12:15:00,LONG,9,5476.0,5479.6,12.321,12.3291,180.0,162.00000000001637,137.34990000001636,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-12 19:15:00,2015-02-12 19:15:00,SHORT,10,5474.0,5474.8,13.685,13.687000000000001,200.0,-40.000000000009095,-67.3720000000091,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-13 20:45:00,2015-02-13 20:45:00,SHORT,8,5772.0,5766.4,11.544,11.5328,160.0,224.00000000001455,200.92320000001453,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-18 21:00:00,2015-02-18 21:00:00,SHORT,8,5392.0,5382.8,10.784,10.765600000000001,160.0,367.9999999999927,346.4503999999927,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-23 06:15:00,2015-02-23 06:15:00,LONG,10,5298.0,5303.2,13.245000000000001,13.258000000000001,200.0,259.9999999999909,233.4969999999909,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-24 19:30:00,2015-02-24 19:30:00,LONG,10,5308.0,5322.8,13.270000000000001,13.307,200.0,740.0000000000091,713.4230000000091,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-25 15:15:00,2015-02-25 15:15:00,SHORT,9,5462.0,5436.0,12.2895,12.231,180.0,1170.0,1145.4795,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-28 13:30:00,2015-02-28 13:30:00,SHORT,9,5634.0,5629.6,12.6765,12.6666,180.0,197.99999999998363,172.65689999998364,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-02-28 15:15:00,2015-02-28 15:15:00,SHORT,10,5668.0,5661.6,14.17,14.154,200.0,319.9999999999818,291.6759999999818,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-01 11:30:00,2015-03-01 12:00:00,SHORT,8,5968.0,5966.0,11.936,11.932,160.0,80.0,56.13199999999999,take_profit_sma5,2,BULL_TREND
TA_IDX,synthetic,2015-03-04 02:30:00,2015-03-04 02:30:00,LONG,8,5766.0,5781.6,11.532,11.5632,160.0,624.0000000000146,600.9048000000145,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-04 04:30:00,2015-03-04 04:30:00,LONG,8,5736.0,5755.6,11.472000000000001,11.5112,160.0,784.0000000000146,761.0168000000145,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-10 14:30:00,2015-03-10 14:30:00,SHORT,8,5826.0,5802.4,11.652000000000001,11.604800000000001,160.0,944.0000000000146,920.7432000000146,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-11 16:15:00,2015-03-11 16:15:00,LONG,7,5862.0,5875.2,10.2585,10.281600000000001,140.0,461.99999999999363,441.4598999999936,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-11 22:15:00,2015-03-11 22:15:00,LONG,8,5752.0,5761.6,11.504000000000001,11.523200000000001,160.0,384.00000000001455,360.97280000001456,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-13 19:30:00,2015-03-13 19:30:00,SHORT,7,5834.0,5826.8,10.2095,10.196900000000001,140.0,251.99999999999363,231.59359999999364,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-16 17:15:00,2015-03-16 17:15:00,SHORT,8,5800.0,5792.8,11.600000000000001,11.585600000000001,160.0,287.9999999999927,264.8143999999927,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-19 04:45:00,2015-03-19 05:00:00,SHORT,8,5812.0,5814.8,11.624,11.6296,160.0,-112.00000000000728,-135.25360000000728,take_profit_sma5,1,BULL_TREND
TA_IDX,synthetic,2015-03-22 06:30:00,2015-03-22 06:45:00,LONG,7,6094.0,6112.0,10.6645,10.696,140.0,630.0,608.6395,take_profit_sma5,1,BULL_TREND
TA_IDX,synthetic,2015-03-23 23:00:00,2015-03-23 23:00:00,LONG,8,5762.0,5787.2,11.524000000000001,11.5744,160.0,1007.9999999999927,984.9015999999928,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-26 01:15:00,2015-03-26 01:15:00,LONG,10,6078.0,6082.4,15.195,15.206000000000001,200.0,219.9999999999818,189.59899999998183,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-27 09:30:00,2015-03-27 09:30:00,LONG,8,6376.0,6383.6,12.752,12.7672,160.0,304.00000000001455,278.48080000001454,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-03-27 17:45:00,2015-03-27 18:00:00,SHORT,10,6498.0,6496.0,16.245,16.240000000000002,200.0,100.0,67.51499999999999,take_profit_sma5,1,BULL_TREND
TA_IDX,synthetic,2015-03-28 04:30:00,2015-03-28 04:30:00,SHORT,9,6736.0,6721.6,15.156,15.123600000000001,180.0,647.9999999999836,617.7203999999837,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-04-04 02:30:00,2015-04-04 03:00:00,LONG,9,6116.0,6090.8,13.761000000000001,13.7043,180.0,-1133.9999999999918,-1161.4652999999919,take_profit_sma5,2,BULL_TREND
TA_IDX,synthetic,2015-04-04 05:45:00,2015-04-04 05:45:00,LONG,9,5922.0,5944.0,13.3245,13.374,180.0,990.0,963.3015,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-04-06 05:30:00,2015-04-06 05:30:00,SHORT,7,6378.0,6376.0,11.1615,11.158000000000001,140.0,70.0,47.680499999999995,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-04-07 08:45:00,2015-04-07 08:45:00,LONG,8,6660.0,6673.6,13.32,13.3472,160.0,544.0000000000146,517.3328000000145,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-04-08 02:00:00,2015-04-08 02:00:00,SHORT,6,6980.0,6956.8,10.47,10.4352,120.0,695.9999999999945,675.0947999999945,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-04-08 04:00:00,2015-04-08 04:00:00,SHORT,6,7112.0,7106.4,10.668000000000001,10.659600000000001,120.0,168.0000000000109,146.6724000000109,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-04-10 14:45:00,2015-04-10 14:45:00,SHORT,6,6884.0,6876.4,10.326,10.3146,120.0,228.0000000000109,207.3594000000109,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-04-11 19:15:00,2015-04-11 19:15:00,LONG,7,6666.0,6680.8,11.6655,11.6914,140.0,518.0000000000064,494.64310000000637,take_profit_sma5,0,BULL_TREND
TA_IDX,synthetic,2015-04-17 18:00:00,2015-04-17 18:00:00,LONG,3,7128.0,7147.6,5.346,5.3607000000000005,60.0,294.00000000000546,283.29330000000544,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-19 09:45:00,2015-04-19 09:45:00,SHORT,5,7120.0,7111.2,8.9,8.889000000000001,100.0,220.00000000000455,202.21100000000453,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-20 08:00:00,2015-04-20 08:15:00,SHORT,5,7158.0,7149.6,8.9475,8.937000000000001,100.0,209.9999999999909,192.1154999999909,take_profit_sma5,1,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-20 17:15:00,2015-04-20 17:45:00,SHORT,3,7386.0,7376.0,5.5395,5.532,60.0,150.0,138.92849999999999,take_profit_sma5,2,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-21 16:45:00,2015-04-21 17:00:00,SHORT,4,6862.0,6846.0,6.862,6.846,80.0,320.0,306.292,take_profit_sma5,1,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-23 01:30:00,2015-04-23 01:30:00,SHORT,3,6992.0,6957.6,5.244000000000001,5.2182,60.0,515.9999999999945,505.5377999999945,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-23 04:00:00,2015-04-23 04:00:00,SHORT,4,7054.0,7048.0,7.054,7.048,80.0,120.0,105.898,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-24 06:30:00,2015-04-24 06:30:00,LONG,3,7010.0,7036.4,5.2575,5.2773,60.0,395.99999999999454,385.4651999999945,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-24 14:30:00,2015-04-24 14:30:00,LONG,3,6802.0,6823.6,5.101500000000001,5.1177,60.0,324.00000000000546,313.78080000000546,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-26 11:00:00,2015-04-26 11:00:00,LONG,3,6832.0,6886.0,5.1240000000000006,5.1645,60.0,810.0,799.7115,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-27 12:45:00,2015-04-27 12:45:00,SHORT,4,7338.0,7282.0,7.338,7.282,80.0,1120.0,1105.38,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-30 17:45:00,2015-04-30 17:45:00,LONG,3,6690.0,6716.8,5.0175,5.0376,60.0,402.00000000000273,391.94490000000275,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-04-30 21:00:00,2015-04-30 21:00:00,LONG,4,6552.0,6569.6,6.5520000000000005,6.5696,80.0,352.0000000000073,338.8784000000073,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-02 09:30:00,2015-05-02 09:30:00,SHORT,4,7056.0,7034.0,7.056,7.034000000000001,80.0,440.0,425.91,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-02 11:00:00,2015-05-02 11:00:00,SHORT,4,7128.0,7070.8,7.128,7.0708,80.0,1143.9999999999964,1129.8011999999965,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-04 00:45:00,2015-05-04 01:00:00,SHORT,3,7082.0,7052.0,5.3115000000000006,5.289000000000001,60.0,450.0,439.3995,take_profit_sma5,1,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-11 11:45:00,2015-05-11 12:00:00,LONG,4,6880.0,6888.0,6.88,6.888,80.0,160.0,146.232,take_profit_sma5,1,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-12 23:00:00,2015-05-12 23:00:00,SHORT,4,6772.0,6717.6,6.772,6.7176,80.0,1087.9999999999927,1074.5103999999928,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-13 21:30:00,2015-05-13 21:45:00,SHORT,4,7318.0,7300.0,7.3180000000000005,7.300000000000001,80.0,360.0,345.382,take_profit_sma5,1,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-16 09:00:00,2015-05-16 09:15:00,LONG,3,7186.0,7160.0,5.3895,5.37,60.0,-390.0,-400.7595,take_profit_sma5,1,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-17 04:15:00,2015-05-17 04:30:00,SHORT,3,7582.0,7538.8,5.6865000000000006,5.654100000000001,60.0,647.9999999999973,636.6593999999973,take_profit_sma5,1,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-18 05:00:00,2015-05-18 05:30:00,LONG,3,6616.0,6548.4,4.962000000000001,4.911300000000001,60.0,-1014.0000000000055,-1023.8733000000054,take_profit_sma5,2,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-28 00:45:00,2015-05-28 00:45:00,SHORT,4,7102.0,7078.0,7.102,7.078,80.0,480.0,465.82000000000005,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-29 07:30:00,2015-05-29 07:30:00,LONG,3,6690.0,6718.4,5.0175,5.0388,60.0,425.99999999999454,415.9436999999946,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-29 09:00:00,2015-05-29 09:00:00,LONG,3,6564.0,6586.8,4.923,4.9401,60.0,342.00000000000273,332.13690000000275,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-30 03:00:00,2015-05-30 03:15:00,SHORT,4,7230.0,7184.0,7.23,7.184,80.0,920.0,905.586,take_profit_sma5,1,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-31 04:15:00,2015-05-31 04:15:00,SHORT,3,7446.0,7407.6,5.5845,5.5557,60.0,575.9999999999945,564.8597999999945,take_profit_sma5,0,WHIPSAW_RANGE
TA_IDX,synthetic,2015-05-31 09:30:00,2015-05-31 09:45:00,LONG,3,7166.0,7183.6,5.3745,5.387700000000001,60.0,264.00000000000546,253.23780000000545,take_profit_sma5,1,WHIPSAW_RANGE
