run_id,symbol,raw_rows,start_time,end_time,zero_volume_fraction,segment_count,status,reason
25c8767608b64812bcc5e03f7c14d334,AD_IDX,6015,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,923,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,AG_IDX,3718,2026-04-28T15:00:00,2026-08-13T23:15:00,0.0,358,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,AL_IDX,6221,2025-10-16T21:15:00,2026-08-13T23:15:00,0.0,811,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,AO_IDX,6182,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,AP_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,AU_IDX,9385,2025-10-16T21:15:00,2026-08-13T23:15:00,0.0,942,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,A_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,BB_IDX,2415,2025-10-16T09:15:00,2026-08-11T15:00:00,0.6749482401656315,2120,EXCLUDED,ZERO_VOLUME_FRACTION
25c8767608b64812bcc5e03f7c14d334,BC_IDX,6181,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,805,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,BR_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,BU_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,BZ_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,805,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,B_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,CF_IDX,4659,2025-10-16T21:15:00,2026-08-13T23:00:00,0.0,813,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,CJ_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.0,606,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,CS_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,CU_IDX,8406,2025-10-16T21:15:00,2026-08-13T23:15:00,0.0,1022,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,CY_IDX,4600,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,809,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,C_IDX,6738,2025-10-16T21:15:00,2026-08-13T14:55:00,0.0,1179,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,EB_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,803,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,EC_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.0,617,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,EG_IDX,4606,2025-10-16T21:15:00,2026-08-13T15:00:00,0.0,804,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,FB_IDX,3030,2025-10-16T09:15:00,2026-08-12T15:00:00,0.009240924092409241,657,INCLUDED,
25c8767608b64812bcc5e03f7c14d334,FG_IDX,4659,2025-10-16T21:15:00,2026-08-13T23:00:00,0.0,814,INCLUDED,
